,filename,n-sto,sto-li,ps-pi1,ps-pi2,sn-sto,sn-c,or-pi1,or-pi2,cph-cph,sbal-ls1,sbal-ls2,al-al,ch-ch,go-go,zy-zy,ex-ex,en-en,ex-en,tn-n,tn-gn,n-gn,sn-gn,n-sn,sto-gn,ls-sto,"n-gn,zy-zy","sto-gn,go-go","en-en,ex-ex","ex-en,en-en","ps-pi,ex-en","al-al,n-sn","ls-sto,sto-li","ch-ch,zy-zy",DD,EOS,cl_lips,ca_lips,cb_lips,cl_eyes,ca_eyes,cb_eyes,cl_eyebrows,ca_eyebrows,cb_eyebrows
0,chosensame/same658/kidjo06551.jpg,189.842,21.378,24.698,25.807,74.33,36.222,68.359,75.0,28.636,48.662,47.413,60.415,113.6,216.965,321.375,181.246,77.878,46.325,70.0,347.071,278.097,162.496,116.211,88.284,32.062,0.865,0.407,0.43,0.595,0.545,0.52,1.5,0.353,-0.21899999678134918,0.4740000069141388,0.492,0.457,0.459,0.32,0.253,0.268,0.291,0.296,0.298
1,chosensame/same658/kidjo06751.jpg,204.534,25.495,25.807,26.926,84.172,35.847,76.295,77.104,29.428,47.424,47.854,56.436,117.712,221.081,317.151,182.321,80.062,47.518,85.0,376.076,291.973,172.026,120.503,88.057,41.773,0.921,0.398,0.439,0.594,0.555,0.468,1.638,0.371,-0.23999999463558197,0.4620000123977661,0.522,0.48,0.48,0.32,0.244,0.257,0.291,0.291,0.294
2,chosensame/same658/kidjo07326.jpg,192.588,29.833,26.627,28.653,69.123,34.54,79.429,77.524,29.614,47.508,47.265,57.871,120.304,218.014,312.554,186.317,80.231,50.488,151.0,433.457,284.83,161.555,123.628,92.445,28.16,0.911,0.424,0.431,0.629,0.547,0.468,0.944,0.385,-0.12700000405311584,0.4230000078678131,0.474,0.437,0.438,0.33,0.25,0.265,0.289,0.286,0.289
3,chosensame/same658/kidjo04576.jpg,197.821,24.187,25.495,27.203,71.568,33.734,77.647,74.0,29.155,50.567,49.82,59.304,117.958,219.112,306.418,193.662,83.295,52.154,76.0,366.15,290.451,164.222,126.321,92.655,27.166,0.948,0.423,0.43,0.626,0.505,0.469,1.123,0.385,-0.45500001311302185,0.4819999933242798,0.523,0.489,0.491,0.347,0.273,0.288,0.343,0.34,0.343
4,chosensame/same658/kidjo03101.jpg,192.938,26.306,27.659,28.018,66.753,33.956,79.404,77.162,28.284,47.927,48.052,56.223,117.239,220.009,313.517,189.763,84.38,50.04,129.0,413.57,285.281,159.305,126.321,92.574,24.515,0.91,0.421,0.445,0.593,0.556,0.445,0.932,0.374,-0.12800000607967377,0.4180000126361847,0.532,0.49,0.491,0.349,0.275,0.291,0.35,0.339,0.343
5,chosensame/same658/kidjo06826.jpg,180.801,26.173,19.849,22.361,59.682,31.623,66.611,61.294,30.15,47.011,47.297,59.135,115.261,213.002,309.414,182.888,83.385,47.381,106.0,385.249,279.723,158.676,121.264,98.995,18.682,0.904,0.465,0.456,0.568,0.445,0.488,0.714,0.373,-0.1379999965429306,0.4399999976158142,0.638,0.573,0.576,0.358,0.281,0.298,0.318,0.316,0.319
6,chosensame/same658/kidjo02876.jpg,195.164,20.396,25.495,25.495,69.051,32.558,67.365,72.367,31.401,52.612,52.839,66.098,115.412,223.6,308.501,194.363,85.329,52.173,80.0,363.595,284.607,158.493,126.115,89.443,24.331,0.923,0.4,0.439,0.611,0.489,0.524,1.193,0.374,-0.10899999737739563,0.41999998688697815,0.477,0.514,0.513,0.368,0.299,0.315,0.405,0.403,0.406
7,chosensame/same658/kidjo08426.jpg,184.456,20.224,23.087,19.209,57.706,20.396,56.719,48.27,34.366,46.573,45.793,70.036,125.028,217.706,304.765,192.782,87.664,50.961,67.0,330.651,264.577,137.873,126.752,80.281,21.378,0.868,0.369,0.455,0.581,0.415,0.553,1.057,0.41,-0.2720000147819519,0.4399999976158142,0.628,0.608,0.609,0.347,0.295,0.308,0.579,0.582,0.585
8,chosensame/same658/kidjo01926.jpg,152.643,21.024,21.932,22.204,52.24,24.021,53.339,56.009,26.173,38.079,38.328,48.26,91.662,169.189,236.476,154.324,66.121,43.012,55.0,276.523,221.653,121.264,100.404,69.065,20.224,0.937,0.408,0.428,0.651,0.513,0.481,0.962,0.388,-0.37700000405311584,0.39399999380111694,0.588,0.582,0.583,0.402,0.332,0.35,0.466,0.455,0.459
9,chosensame/same658/kidjo07876.jpg,197.588,23.345,27.019,26.926,81.049,36.401,70.214,67.365,31.401,44.777,43.932,61.522,122.984,224.437,310.551,190.78,80.623,52.345,91.0,379.223,288.924,172.456,116.619,91.411,42.426,0.93,0.407,0.423,0.649,0.515,0.528,1.817,0.396,-0.07000000029802322,0.4410000145435333,0.457,0.428,0.43,0.305,0.232,0.244,0.304,0.303,0.306
10,chosensame/same658/kidjo04426.jpg,196.023,21.213,24.698,23.431,75.166,35.355,82.152,74.673,33.242,49.244,49.659,60.299,121.594,229.961,307.883,191.157,80.505,53.151,103.0,389.401,286.904,165.979,120.934,90.934,32.016,0.932,0.395,0.421,0.66,0.453,0.499,1.509,0.395,-0.09799999743700027,0.42500001192092896,0.482,0.52,0.52,0.323,0.259,0.273,0.424,0.42,0.423
11,chosensame/same658/kidjo01676.jpg,146.659,16.279,19.105,18.358,49.031,21.587,52.173,51.478,25.318,36.359,35.693,49.497,94.202,170.95,239.286,150.336,67.365,41.304,57.0,277.218,220.792,123.167,97.739,74.148,18.439,0.923,0.434,0.448,0.613,0.454,0.506,1.133,0.394,-0.4320000112056732,0.39800000190734863,0.664,0.612,0.612,0.423,0.341,0.36,0.402,0.396,0.399
12,chosensame/same658/kidjo07726.jpg,185.874,23.022,19.235,20.518,73.007,32.757,63.388,59.034,28.16,47.434,46.239,61.4,114.158,208.691,308.585,173.666,78.772,43.566,83.0,354.622,271.812,159.013,113.6,86.052,32.0,0.881,0.412,0.454,0.553,0.456,0.54,1.39,0.37,-0.2329999953508377,0.48100000619888306,0.565,0.521,0.524,0.333,0.255,0.27,0.418,0.415,0.418
13,chosensame/same658/kidjo06851.jpg,192.151,26.306,25.807,27.459,69.871,35.114,73.98,71.063,29.155,48.754,48.836,56.223,113.283,219.021,309.855,185.432,81.615,48.26,104.0,385.296,282.144,160.228,122.409,90.471,26.476,0.911,0.413,0.44,0.591,0.552,0.459,1.006,0.366,-0.26100000739097595,0.4259999990463257,0.527,0.488,0.491,0.351,0.263,0.281,0.291,0.289,0.292
14,chosensame/same658/kidjo01951.jpg,146.769,22.204,16.279,18.385,49.497,26.306,57.871,60.133,24.083,36.674,37.363,48.166,91.924,174.184,238.839,148.973,63.388,41.304,71.0,293.068,222.41,125.16,97.329,75.664,18.439,0.931,0.434,0.425,0.652,0.42,0.495,0.83,0.385,-0.10999999940395355,0.453000009059906,0.644,0.674,0.676,0.4,0.318,0.335,0.423,0.418,0.422
15,chosensame/same658/kidjo06926.jpg,193.621,27.295,20.518,22.847,73.164,34.785,73.98,71.113,29.428,46.53,46.872,59.414,119.854,217.113,307.937,182.718,81.615,47.676,87.0,368.402,282.144,161.805,120.599,88.645,32.757,0.916,0.408,0.447,0.584,0.455,0.493,1.2,0.389,-0.16500000655651093,0.4300000071525574,0.587,0.537,0.537,0.326,0.249,0.264,0.302,0.299,0.302
16,chosensame/same658/kidjo07401.jpg,185.526,26.476,23.601,25.495,57.974,26.0,49.82,48.104,28.443,44.944,44.721,59.682,112.058,207.068,311.873,183.807,85.843,47.518,150.0,423.71,276.279,149.04,127.738,91.093,21.19,0.886,0.44,0.467,0.554,0.517,0.467,0.8,0.359,-0.03099999949336052,0.4490000009536743,0.559,0.508,0.509,0.368,0.286,0.303,0.289,0.31,0.311
17,chosensame/same658/kidjo04926.jpg,190.919,23.195,28.302,29.069,64.281,29.428,72.691,66.94,32.388,51.971,51.43,63.789,116.108,224.742,306.79,199.462,84.723,54.342,91.0,373.259,282.986,156.285,126.752,92.071,19.026,0.922,0.41,0.425,0.641,0.528,0.503,0.82,0.378,-0.2750000059604645,0.4230000078678131,0.476,0.479,0.48,0.359,0.294,0.31,0.439,0.441,0.444
18,chosensame/same658/kidjo07926.jpg,188.566,23.537,27.203,27.785,63.561,33.242,73.007,73.682,29.428,45.651,45.706,57.706,114.543,217.389,312.32,185.777,79.246,50.249,93.0,371.797,280.061,155.232,125.16,91.679,23.77,0.897,0.422,0.427,0.634,0.547,0.461,1.01,0.367,-0.335999995470047,0.4399999976158142,0.48,0.445,0.446,0.36,0.273,0.29,0.296,0.29,0.294
19,chosensame/same658/kidjo08251.jpg,187.115,23.537,24.207,24.166,62.817,31.385,66.94,63.64,29.614,47.508,47.676,59.841,118.127,219.738,308.016,184.792,83.024,48.508,62.0,342.446,281.427,157.178,124.459,94.366,22.136,0.914,0.429,0.449,0.584,0.499,0.481,0.94,0.384,-0.23600000143051147,0.48899999260902405,0.534,0.475,0.477,0.354,0.274,0.291,0.305,0.302,0.306
20,chosensame/same658/kidjo01576.jpg,151.01,19.416,20.591,21.401,54.452,27.166,55.579,55.785,22.561,39.812,38.471,50.01,91.591,174.141,242.786,151.634,64.537,40.262,61.0,287.701,227.695,131.034,96.773,76.688,20.396,0.938,0.44,0.426,0.624,0.521,0.517,1.05,0.377,-0.4169999957084656,0.38499999046325684,0.571,0.553,0.556,0.393,0.316,0.333,0.474,0.477,0.48
21,chosensame/same658/kidjo08351.jpg,188.247,27.295,24.839,25.554,63.789,29.12,73.824,72.173,30.414,48.374,46.69,61.4,124.535,221.326,306.674,188.799,83.726,51.245,104.0,381.662,278.657,154.149,124.788,90.427,23.087,0.909,0.409,0.443,0.612,0.492,0.492,0.846,0.406,-0.17299999296665192,0.42800000309944153,0.52,0.477,0.479,0.336,0.26,0.276,0.306,0.301,0.305
22,chosensame/same658/kidjo02851.jpg,203.767,21.587,27.295,28.018,79.63,34.525,79.762,75.961,33.541,50.804,48.765,63.348,120.619,222.245,308.263,197.436,82.71,54.406,107.0,395.885,290.689,166.307,124.427,87.092,36.346,0.943,0.392,0.419,0.658,0.508,0.509,1.684,0.391,-0.19300000369548798,0.4180000126361847,0.472,0.47,0.474,0.332,0.262,0.276,0.342,0.349,0.352
23,chosensame/same658/kidjo07201.jpg,191.05,23.537,26.401,26.42,67.186,32.573,72.007,67.602,30.594,46.872,45.398,62.801,122.25,210.609,304.021,186.118,80.753,51.352,97.0,377.598,281.839,157.927,124.169,90.802,27.893,0.927,0.431,0.434,0.636,0.514,0.506,1.185,0.402,-0.1850000023841858,0.42399999499320984,0.495,0.46,0.463,0.339,0.264,0.279,0.324,0.316,0.32
24,chosensame/same658/kidjo02001.jpg,157.458,22.023,21.932,22.204,60.531,25.318,59.211,57.035,24.083,37.162,37.108,47.096,94.53,174.026,240.352,149.215,65.123,40.012,77.0,304.593,227.794,130.863,97.082,70.349,27.295,0.948,0.404,0.436,0.614,0.552,0.485,1.239,0.393,-0.19499999284744263,0.4090000092983246,0.607,0.585,0.586,0.39,0.304,0.319,0.46,0.457,0.461
25,chosensame/same658/kidjo05076.jpg,199.424,20.396,26.077,27.659,72.339,31.257,74.243,72.035,32.249,51.196,49.649,65.765,123.045,222.623,309.483,194.551,81.786,53.367,79.0,363.919,285.727,158.534,127.283,86.313,29.155,0.923,0.388,0.42,0.653,0.503,0.517,1.429,0.398,-0.20600000023841858,0.4090000092983246,0.498,0.489,0.489,0.348,0.277,0.291,0.388,0.39,0.393
26,chosensame/same658/kidjo01701.jpg,154.829,20.224,20.616,20.248,61.66,27.514,54.332,52.154,24.187,37.121,36.674,46.271,95.037,175.071,246.587,147.98,64.382,40.311,66.0,294.241,228.6,135.484,93.263,73.824,29.275,0.927,0.422,0.435,0.626,0.507,0.496,1.448,0.385,-0.47099998593330383,0.40400001406669617,0.634,0.591,0.596,0.382,0.298,0.314,0.406,0.406,0.409
27,chosensame/same658/kidjo02126.jpg,142.594,17.263,14.142,15.232,50.804,29.732,61.188,61.033,24.187,38.484,37.855,46.174,93.059,171.143,245.051,139.918,63.388,35.693,60.0,288.175,228.484,136.781,92.087,85.988,16.492,0.932,0.502,0.453,0.563,0.411,0.501,0.955,0.38,-0.2540000081062317,0.4740000069141388,0.744,0.688,0.688,0.421,0.332,0.352,0.45,0.442,0.446
28,chosensame/same658/kidjo06951.jpg,190.379,25.08,26.173,27.803,72.691,33.242,71.176,68.007,28.16,47.927,47.297,58.078,117.614,221.111,311.002,187.171,82.055,49.01,87.0,367.659,280.863,163.23,118.017,90.554,29.428,0.903,0.41,0.438,0.597,0.551,0.492,1.173,0.378,-0.25099998712539673,0.46700000762939453,0.51,0.479,0.483,0.334,0.258,0.272,0.346,0.344,0.348
29,chosensame/same658/kidjo08301.jpg,189.552,21.587,24.083,25.942,65.97,28.636,64.938,61.0,32.558,45.222,43.417,61.66,123.976,220.511,312.963,185.97,82.735,49.254,73.0,348.897,276.926,153.525,123.911,87.556,28.636,0.885,0.397,0.445,0.595,0.508,0.498,1.327,0.396,-0.2930000126361847,0.4480000138282776,0.547,0.493,0.497,0.339,0.264,0.279,0.323,0.32,0.324
30,chosensame/same658/kidjo03651.jpg,197.294,21.213,21.932,21.213,71.253,31.257,72.173,69.857,32.388,49.477,48.301,65.765,118.95,225.338,307.119,190.434,83.361,50.99,59.0,345.08,286.714,160.515,126.301,89.443,30.15,0.934,0.397,0.438,0.612,0.423,0.521,1.421,0.387,-0.20600000023841858,0.4189999997615814,0.564,0.536,0.539,0.346,0.274,0.289,0.345,0.352,0.355
31,chosensame/same658/kidjo06601.jpg,193.582,24.187,26.907,28.018,72.443,36.674,80.753,80.006,29.155,48.847,49.244,58.215,118.828,224.036,304.37,189.763,80.306,52.154,82.0,369.064,287.367,166.331,121.202,93.904,28.284,0.944,0.419,0.423,0.649,0.527,0.48,1.169,0.39,-0.2800000011920929,0.46299999952316284,0.515,0.478,0.48,0.334,0.258,0.273,0.343,0.339,0.342
32,chosensame/same658/kidjo01476.jpg,154.635,20.025,19.416,20.518,55.009,25.08,59.211,60.828,23.195,40.522,37.696,48.508,92.266,170.038,248.085,148.223,66.611,37.656,75.0,297.431,222.576,123.037,99.85,68.029,21.0,0.897,0.4,0.449,0.565,0.53,0.486,1.049,0.372,-0.36899998784065247,0.40299999713897705,0.617,0.584,0.587,0.41,0.321,0.34,0.562,0.56,0.561
33,chosensame/same658/kidjo06651.jpg,204.299,27.166,30.48,30.0,73.824,30.414,80.505,77.058,31.401,48.332,48.27,59.414,119.218,206.545,302.121,192.751,82.298,53.0,138.0,429.959,292.884,162.607,130.553,88.843,32.757,0.969,0.43,0.427,0.644,0.571,0.455,1.206,0.395,-0.21799999475479126,0.42399999499320984,0.49,0.48,0.48,0.313,0.261,0.275,0.351,0.338,0.341
34,chosensame/same658/kidjo07701.jpg,186.775,28.071,26.571,25.612,68.066,30.414,60.208,58.215,25.318,49.041,44.777,66.098,114.856,219.018,343.46,202.41,85.159,57.567,114.0,388.33,274.467,156.051,119.683,88.006,28.071,0.799,0.402,0.421,0.676,0.453,0.552,1.0,0.334,-0.25099998712539673,0.47699999809265137,0.515,0.49,0.493,0.325,0.256,0.269,0.48,0.488,0.489
35,chosensame/same658/kidjo04001.jpg,197.018,22.204,23.345,24.698,66.753,26.683,69.584,64.07,32.14,47.413,45.354,64.195,123.911,217.002,305.277,190.379,85.147,51.01,63.0,345.22,282.492,152.191,130.384,85.475,27.295,0.925,0.394,0.447,0.599,0.471,0.492,1.229,0.406,-0.30000001192092896,0.4830000102519989,0.581,0.545,0.548,0.348,0.28,0.295,0.399,0.395,0.399
36,chosensame/same658/kidjo06576.jpg,186.271,26.173,29.967,29.0,66.189,35.128,71.344,73.98,28.636,48.052,46.065,60.208,119.683,241.878,363.979,220.302,92.574,63.151,96.0,375.729,280.321,160.449,120.416,94.26,25.02,0.77,0.39,0.42,0.682,0.467,0.5,0.956,0.329,-0.35100001096725464,0.49000000953674316,0.495,0.453,0.456,0.326,0.257,0.272,0.381,0.389,0.392
37,chosensame/same658/kidjo02501.jpg,150.03,21.024,20.616,22.672,50.09,26.926,57.009,59.034,20.0,38.897,37.947,44.102,80.006,164.754,252.242,139.129,60.033,36.346,86.0,308.131,222.182,122.919,100.18,72.993,16.125,0.881,0.443,0.431,0.605,0.595,0.44,0.767,0.317,-0.3140000104904175,0.4169999957084656,0.615,0.579,0.58,0.433,0.351,0.372,0.491,0.482,0.485
38,chosensame/same658/kidjo01876.jpg,154.392,20.1,18.439,19.723,56.436,25.318,56.569,63.008,24.083,35.341,35.44,48.094,95.635,172.047,242.349,147.489,61.205,41.11,78.0,303.595,225.801,127.883,98.082,71.449,26.306,0.932,0.415,0.415,0.672,0.464,0.49,1.309,0.395,-0.17399999499320984,0.44699999690055847,0.627,0.644,0.646,0.392,0.313,0.329,0.493,0.482,0.486
39,chosensame/same658/kidjo03251.jpg,186.078,26.173,25.612,26.627,62.968,32.894,72.56,72.173,27.166,47.927,48.052,56.223,109.179,216.0,308.415,185.874,83.385,48.166,81.0,359.806,279.33,156.349,123.329,93.381,20.881,0.906,0.432,0.449,0.578,0.542,0.456,0.798,0.354,-0.32600000500679016,0.47099998593330383,0.568,0.523,0.525,0.363,0.291,0.309,0.328,0.326,0.329
40,chosensame/same658/kidjo02051.jpg,149.164,21.024,20.518,20.0,51.157,24.187,56.08,51.01,24.083,35.847,36.688,48.042,93.263,172.003,238.019,150.12,66.03,41.012,75.0,296.243,221.326,123.329,98.046,72.173,20.1,0.93,0.42,0.44,0.621,0.494,0.49,0.956,0.392,-0.11800000071525574,0.42100000381469727,0.653,0.613,0.615,0.402,0.326,0.344,0.472,0.47,0.473
41,chosensame/same658/kidjo04451.jpg,189.655,24.187,28.844,28.284,67.476,34.366,75.326,73.164,30.265,50.01,50.537,64.498,122.691,236.326,315.42,199.7,83.024,55.444,101.0,389.76,289.375,167.2,122.188,99.725,23.195,0.917,0.422,0.416,0.668,0.515,0.528,0.959,0.389,-0.22599999606609344,0.4090000092983246,0.468,0.47,0.473,0.339,0.269,0.284,0.417,0.418,0.42
42,chosensame/same658/kidjo02226.jpg,158.808,19.105,22.804,23.601,60.671,29.411,59.682,59.135,23.087,39.925,39.812,45.177,91.788,175.026,243.666,147.868,62.29,40.2,65.0,293.437,228.845,130.863,98.25,70.214,25.495,0.939,0.401,0.421,0.645,0.577,0.46,1.334,0.377,-0.4429999887943268,0.4129999876022339,0.565,0.538,0.541,0.41,0.31,0.33,0.418,0.416,0.42
43,chosensame/same658/kidjo04151.jpg,184.981,26.306,22.672,23.707,61.392,30.364,70.406,63.198,30.265,45.793,44.911,63.506,125.515,226.108,316.836,186.304,82.492,50.359,121.0,403.194,283.132,159.477,123.794,98.153,23.537,0.894,0.434,0.443,0.61,0.46,0.513,0.895,0.396,-0.08100000023841858,0.4779999852180481,0.583,0.53,0.532,0.341,0.268,0.284,0.359,0.358,0.361
44,chosensame/same658/kidjo06801.jpg,183.861,28.862,19.416,24.042,62.936,33.287,71.805,68.964,27.893,47.17,47.265,57.07,114.018,207.393,310.556,179.293,80.411,45.607,152.0,421.723,273.485,153.101,121.202,90.25,21.932,0.881,0.435,0.448,0.567,0.476,0.471,0.76,0.367,-0.2549999952316284,0.4410000145435333,0.589,0.555,0.557,0.338,0.265,0.282,0.301,0.293,0.296
45,chosensame/same658/kidjo03426.jpg,195.604,27.166,22.672,23.259,72.007,31.78,80.231,77.233,31.257,47.011,45.891,63.388,125.603,221.443,307.189,191.269,82.389,52.612,82.0,366.973,285.54,161.941,123.685,89.944,32.388,0.93,0.406,0.431,0.639,0.437,0.512,1.192,0.409,-0.2619999945163727,0.4090000092983246,0.627,0.569,0.569,0.337,0.26,0.274,0.331,0.329,0.332
46,chosensame/same658/kidjo02276.jpg,161.895,21.213,23.601,22.804,65.49,28.16,59.682,58.215,23.195,37.577,37.656,45.277,94.048,176.071,244.739,148.862,63.388,41.195,68.0,301.597,234.062,137.768,96.421,72.367,32.249,0.956,0.411,0.426,0.65,0.563,0.47,1.52,0.384,-0.42100000381469727,0.4050000011920929,0.579,0.554,0.554,0.387,0.291,0.308,0.419,0.418,0.422
47,chosensame/same658/kidjo04076.jpg,191.755,26.173,26.173,27.459,66.483,31.78,63.506,70.178,28.16,47.424,47.802,63.198,114.983,223.02,308.415,191.755,83.217,52.086,69.0,352.115,283.387,158.146,125.324,91.662,25.495,0.919,0.411,0.434,0.626,0.515,0.504,0.974,0.373,-0.210999995470047,0.46399998664855957,0.534,0.497,0.501,0.347,0.275,0.29,0.366,0.357,0.361
48,chosensame/same658/kidjo03451.jpg,193.041,25.318,22.672,22.361,67.469,28.862,75.505,71.113,35.355,47.508,46.872,65.62,128.265,227.794,312.963,190.518,81.498,53.6,87.0,369.173,282.843,157.166,125.782,89.805,27.659,0.904,0.394,0.428,0.658,0.42,0.522,1.092,0.41,-0.28200000524520874,0.3919999897480011,0.633,0.571,0.572,0.336,0.27,0.284,0.33,0.329,0.332
49,chosensame/same658/kidjo04601.jpg,189.169,27.295,27.019,28.018,64.63,33.734,77.647,75.166,27.166,47.927,49.244,58.421,115.412,217.279,307.278,192.044,84.38,51.157,121.0,404.788,284.549,160.125,124.579,95.525,22.561,0.926,0.44,0.439,0.606,0.538,0.469,0.827,0.376,-0.1469999998807907,0.4320000112056732,0.517,0.49,0.494,0.356,0.281,0.298,0.319,0.314,0.317
50,chosensame/same658/kidjo06501.jpg,186.561,21.587,26.0,25.612,71.344,36.014,72.78,74.947,27.893,48.052,44.294,62.097,114.978,226.921,343.682,197.909,82.462,55.082,71.0,351.65,281.824,166.595,116.09,95.352,30.265,0.82,0.42,0.417,0.668,0.469,0.535,1.402,0.335,-0.2199999988079071,0.49799999594688416,0.481,0.457,0.46,0.318,0.255,0.269,0.315,0.317,0.32
51,chosensame/same658/kidjo02176.jpg,151.327,19.235,20.0,21.633,56.089,29.155,60.017,60.208,23.345,38.471,38.471,46.53,93.744,175.103,243.906,146.24,62.514,39.319,74.0,296.076,222.767,127.675,95.425,71.589,22.561,0.913,0.409,0.427,0.629,0.529,0.488,1.173,0.384,-0.49399998784065247,0.41200000047683716,0.632,0.575,0.576,0.408,0.314,0.332,0.399,0.399,0.403
52,chosensame/same658/kidjo04201.jpg,200.691,24.187,23.707,23.345,74.169,30.017,59.54,62.169,34.234,47.802,46.065,66.753,124.68,225.229,305.63,191.69,85.329,50.99,64.0,352.278,288.784,162.117,126.752,88.119,36.056,0.945,0.391,0.445,0.598,0.461,0.527,1.491,0.408,-0.2540000081062317,0.43299999833106995,0.559,0.53,0.533,0.312,0.253,0.265,0.373,0.377,0.38
